dsb_sense_id|slownet_synset_id
8311552|eng-30-07308889-n
8288248|eng-30-07309457-n
8288250|eng-30-07309457-n
8292604|eng-30-07309781-n
8292606|eng-30-07309781-n
8292605|eng-30-07309781-n
8292607|eng-30-07309781-n
8302076|eng-30-07312616-n
8302079|eng-30-07312616-n
8302077|eng-30-07312616-n
8302080|eng-30-07312616-n
8302078|eng-30-07312616-n
8302081|eng-30-07312616-n
80674|eng-30-07313636-n
84734|eng-30-07313636-n
82213|eng-30-07313814-n
84957|eng-30-07313814-n
8312576|eng-30-07314078-n
8312578|eng-30-07314078-n
8312577|eng-30-07314078-n
8312579|eng-30-07314078-n
89696|eng-30-07314427-n
72839|eng-30-07314427-n
8297379|eng-30-07314838-n
8297378|eng-30-07314838-n
8288182|eng-30-07318133-n
8308911|eng-30-07318133-n
8316827|eng-30-07319103-n
8316606|eng-30-07319103-n
8307281|eng-30-07321247-n
8307282|eng-30-07321247-n
8311013|eng-30-07321247-n
8296324|eng-30-07323922-n
8296353|eng-30-07323922-n
8292522|eng-30-07324380-n
8292523|eng-30-07324380-n
8296357|eng-30-07324380-n
83174|eng-30-07325190-n
97655|eng-30-07325190-n
8364693|eng-30-07327805-n
8288158|eng-30-07327805-n
8311401|eng-30-07328756-n
8311402|eng-30-07328756-n
8305086|eng-30-07331210-n
75326|eng-30-07331210-n
8305087|eng-30-07331210-n
75929|eng-30-07331210-n
8305090|eng-30-07331210-n
75931|eng-30-07331210-n
8289187|eng-30-07331400-n
8289188|eng-30-07331400-n
8289154|eng-30-07331759-n
8289156|eng-30-07331759-n
8289153|eng-30-07331759-n
8289155|eng-30-07331759-n
74334|eng-30-07333649-n
89754|eng-30-07333649-n
8296246|eng-30-07333649-n
8298451|eng-30-07333649-n
8296247|eng-30-07333649-n
8298450|eng-30-07333649-n
8306778|eng-30-07334490-n
8306780|eng-30-07334490-n
8306778|eng-30-07334876-n
8306780|eng-30-07334876-n
94639|eng-30-07338681-n
94217|eng-30-07338681-n
8298712|eng-30-07339329-n
8298713|eng-30-07339329-n
80196|eng-30-07342049-n
80274|eng-30-07342049-n
51619|eng-30-07342495-n
8165115|eng-30-07342495-n
8165126|eng-30-07342495-n
8225212|eng-30-07344663-n
95489|eng-30-07344663-n
8160132|eng-30-07349299-n
8160145|eng-30-07349299-n
8287708|eng-30-07349299-n
82407|eng-30-07355491-n
8298451|eng-30-07355491-n
68373|eng-30-07355887-n
8300151|eng-30-07355887-n
8301483|eng-30-07355887-n
8290685|eng-30-07356676-n
8290684|eng-30-07356676-n
8290686|eng-30-07356676-n
8290688|eng-30-07356676-n
60898|eng-30-07357388-n
8295378|eng-30-07357388-n
8295381|eng-30-07357388-n
8295383|eng-30-07357388-n
60899|eng-30-07357388-n
8289517|eng-30-07357388-n
8295382|eng-30-07357388-n
8295384|eng-30-07357388-n
8289516|eng-30-07357388-n
71399|eng-30-07357388-n
8295401|eng-30-07359599-n
8310500|eng-30-07359599-n
8310499|eng-30-07359599-n
8294915|eng-30-07360647-n
8294914|eng-30-07360647-n
94580|eng-30-07361576-n
94897|eng-30-07361576-n
8300650|eng-30-07361576-n
94592|eng-30-07361576-n
8300649|eng-30-07361576-n
8298384|eng-30-07362075-n
8298383|eng-30-07362075-n
8310695|eng-30-07362075-n
8293516|eng-30-07362830-n
8293517|eng-30-07362830-n
8309259|eng-30-07363883-n
8309260|eng-30-07363883-n
8185863|eng-30-07364115-n
8185882|eng-30-07364115-n
81054|eng-30-07364115-n
8309260|eng-30-07364115-n
81050|eng-30-07364115-n
8309259|eng-30-07364115-n
8287914|eng-30-07365024-n
8287911|eng-30-07365024-n
8287912|eng-30-07365432-n
8291938|eng-30-07365432-n
8287911|eng-30-07365432-n
8288699|eng-30-07366289-n
8288700|eng-30-07366289-n
8305533|eng-30-07366289-n
8305606|eng-30-07366289-n
8305608|eng-30-07366289-n
8305610|eng-30-07366289-n
8288902|eng-30-07366289-n
8305607|eng-30-07366289-n
8305609|eng-30-07366289-n
8305611|eng-30-07366289-n
8305534|eng-30-07366289-n
8302620|eng-30-07367812-n
8302621|eng-30-07367812-n
8364603|eng-30-07368646-n
8302724|eng-30-07368646-n
78482|eng-30-07370410-n
97425|eng-30-07370410-n
97433|eng-30-07370410-n
65802|eng-30-07372959-n
70946|eng-30-07372959-n
8292384|eng-30-07373602-n
8292385|eng-30-07373602-n
8314924|eng-30-07373602-n
8292386|eng-30-07373602-n
8314925|eng-30-07373602-n
8301935|eng-30-07374756-n
8301937|eng-30-07374756-n
8301936|eng-30-07374756-n
8301938|eng-30-07374756-n
8301936|eng-30-07375405-n
8301938|eng-30-07375405-n
8301935|eng-30-07375405-n
8301937|eng-30-07375405-n
8308433|eng-30-07376257-n
8308431|eng-30-07376257-n
8294494|eng-30-07377473-n
8286504|eng-30-07377473-n
8285561|eng-30-07377682-n
8285562|eng-30-07377682-n
86729|eng-30-07378952-n
88984|eng-30-07378952-n
8287315|eng-30-07380144-n
8287313|eng-30-07380144-n
59766|eng-30-07381423-n
79510|eng-30-07381423-n
8308988|eng-30-07381678-n
8269153|eng-30-07381678-n
8308987|eng-30-07381678-n
52247|eng-30-07383323-n
8287712|eng-30-07383323-n
88493|eng-30-07384898-n
88497|eng-30-07384898-n
8287351|eng-30-07385660-n
8287353|eng-30-07385660-n
8286504|eng-30-07385660-n
70230|eng-30-07386920-n
70575|eng-30-07386920-n
100472|eng-30-07387509-n
92237|eng-30-07387509-n
8287315|eng-30-07391240-n
8287314|eng-30-07391240-n
8285562|eng-30-07392483-n
8285561|eng-30-07392483-n
88135|eng-30-07392783-n
92341|eng-30-07392783-n
65693|eng-30-07393161-n
97005|eng-30-07393161-n
8293668|eng-30-07397355-n
8293669|eng-30-07397355-n
8287316|eng-30-07398097-n
8287318|eng-30-07398097-n
8285272|eng-30-07400906-n
8285274|eng-30-07400906-n
8291502|eng-30-07407137-n
8308394|eng-30-07407137-n
8202450|eng-30-07407593-n
59895|eng-30-07407593-n
8288679|eng-30-07408171-n
8288680|eng-30-07408171-n
8288681|eng-30-07408171-n
67619|eng-30-07410883-n
85777|eng-30-07410883-n
8285473|eng-30-07411851-n
8285470|eng-30-07411851-n
60760|eng-30-07412310-n
66988|eng-30-07412310-n
49612|eng-30-07412993-n
91853|eng-30-07412993-n
8298804|eng-30-07414740-n
8298806|eng-30-07414740-n
8298807|eng-30-07414740-n
8298805|eng-30-07414740-n
8311387|eng-30-07414740-n
8300908|eng-30-07418716-n
8300907|eng-30-07418716-n
8312670|eng-30-07419408-n
8312671|eng-30-07419408-n
8295570|eng-30-07420538-n
8295571|eng-30-07420538-n
8303894|eng-30-07427728-n
8284578|eng-30-07427728-n
8302620|eng-30-07428450-n
8302621|eng-30-07428450-n
60660|eng-30-07429976-n
95721|eng-30-07429976-n
8295153|eng-30-07430211-n
8295154|eng-30-07430211-n
8302624|eng-30-07430211-n
8302626|eng-30-07430211-n
8302628|eng-30-07430211-n
8295155|eng-30-07430211-n
8302625|eng-30-07430211-n
8302627|eng-30-07430211-n
8302629|eng-30-07430211-n
52247|eng-30-07432559-n
8287712|eng-30-07432559-n
61123|eng-30-07433662-n
79412|eng-30-07433662-n
8288082|eng-30-07433973-n
8288084|eng-30-07433973-n
8288083|eng-30-07433973-n
8288085|eng-30-07433973-n
8286319|eng-30-07436100-n
8286320|eng-30-07436100-n
60913|eng-30-07439570-n
52243|eng-30-07439570-n
8305181|eng-30-07440979-n
8305185|eng-30-07440979-n
8305183|eng-30-07440979-n
8305187|eng-30-07440979-n
70962|eng-30-07443761-n
8302999|eng-30-07443761-n
70959|eng-30-07443761-n
8315552|eng-30-07443761-n
98111|eng-30-07443761-n
8303000|eng-30-07443761-n
8315553|eng-30-07443761-n
88734|eng-30-07445896-n
85176|eng-30-07445896-n
8284164|eng-30-07446744-n
8284165|eng-30-07446744-n
8313304|eng-30-07447177-n
8313303|eng-30-07447177-n
53763|eng-30-07447261-n
83500|eng-30-07447261-n
78412|eng-30-07448717-n
78417|eng-30-07448717-n
8304916|eng-30-07449862-n
8310273|eng-30-07449862-n
79365|eng-30-07451463-n
79572|eng-30-07451463-n
79365|eng-30-07451687-n
79572|eng-30-07451687-n
8364639|eng-30-07452074-n
92381|eng-30-07452074-n
8242558|eng-30-07452074-n
60428|eng-30-07453195-n
90848|eng-30-07453195-n
8285865|eng-30-07456188-n
8285864|eng-30-07456188-n
8307801|eng-30-07457722-n
8166618|eng-30-07457722-n
8335811|eng-30-07469162-n
8335813|eng-30-07469162-n
8226005|eng-30-07471126-n
8226006|eng-30-07471126-n
8316474|eng-30-07473441-n
8316476|eng-30-07473441-n
8316475|eng-30-07473441-n
8288100|eng-30-07475870-n
8288099|eng-30-07475870-n
8304520|eng-30-07478318-n
8304521|eng-30-07478318-n
8287722|eng-30-07480068-n
8287721|eng-30-07480068-n
8293203|eng-30-07480896-n
8293199|eng-30-07480896-n
8291766|eng-30-07481375-n
8306075|eng-30-07481375-n
8293200|eng-30-07481375-n
8291112|eng-30-07481375-n
98386|eng-30-07481375-n
8293202|eng-30-07481375-n
8283583|eng-30-07483622-n
8283581|eng-30-07483622-n
8283582|eng-30-07483622-n
8179392|eng-30-07484547-n
47987|eng-30-07484547-n
8289286|eng-30-07485203-n
8299840|eng-30-07485203-n
8294236|eng-30-07485475-n
8294235|eng-30-07485475-n
8283607|eng-30-07485626-n
8283608|eng-30-07485626-n
8294234|eng-30-07486628-n
8294236|eng-30-07486628-n
59763|eng-30-07486922-n
99144|eng-30-07486922-n
8294236|eng-30-07487276-n
8294235|eng-30-07487276-n
81336|eng-30-07487955-n
8224252|eng-30-07487955-n
8287734|eng-30-07488875-n
8287733|eng-30-07488875-n
79440|eng-30-07489714-n
89279|eng-30-07489714-n
8283613|eng-30-07489714-n
8224252|eng-30-07489714-n
81336|eng-30-07489714-n
8310147|eng-30-07489714-n
75491|eng-30-07490214-n
8294384|eng-30-07490214-n
79440|eng-30-07490214-n
8294383|eng-30-07490214-n
79444|eng-30-07490214-n
8294808|eng-30-07490579-n
8294807|eng-30-07490579-n
8303834|eng-30-07490713-n
8303838|eng-30-07490713-n
95413|eng-30-07491038-n
95423|eng-30-07491038-n
8299309|eng-30-07491476-n
8299308|eng-30-07491476-n
8303835|eng-30-07491981-n
8303838|eng-30-07491981-n
8309310|eng-30-07492655-n
8309311|eng-30-07492655-n
8285422|eng-30-07493280-n
8306413|eng-30-07493280-n
8300150|eng-30-07493280-n
72920|eng-30-07495973-n
8302764|eng-30-07495973-n
72204|eng-30-07495973-n
8304146|eng-30-07495973-n
8282771|eng-30-07497473-n
8303225|eng-30-07497473-n
71084|eng-30-07499113-n
71085|eng-30-07499113-n
8303111|eng-30-07499113-n
93027|eng-30-07499113-n
8286759|eng-30-07501420-n
8286758|eng-30-07501420-n
48144|eng-30-07502669-n
8283526|eng-30-07502669-n
57765|eng-30-07502669-n
8292909|eng-30-07502669-n
70610|eng-30-07502669-n
8302742|eng-30-07502669-n
8283525|eng-30-07502669-n
92078|eng-30-07502669-n
8292910|eng-30-07502669-n
8304393|eng-30-07502980-n
8304394|eng-30-07502980-n
57765|eng-30-07503430-n
8292909|eng-30-07503430-n
70610|eng-30-07503430-n
92078|eng-30-07503430-n
8292910|eng-30-07503430-n
8292909|eng-30-07503987-n
8292910|eng-30-07503987-n
8289181|eng-30-07505871-n
8289183|eng-30-07505871-n
72638|eng-30-07506031-n
73761|eng-30-07506031-n
8286184|eng-30-07506149-n
8286183|eng-30-07506149-n
8286181|eng-30-07506149-n
8286184|eng-30-07506382-n
8286249|eng-30-07506382-n
8286250|eng-30-07506382-n
8299829|eng-30-07506382-n
8286183|eng-30-07506382-n
8299831|eng-30-07506382-n
8286251|eng-30-07506382-n
8299830|eng-30-07506382-n
72920|eng-30-07507329-n
72204|eng-30-07507329-n
8285687|eng-30-07508092-n
8285689|eng-30-07508092-n
8285688|eng-30-07508092-n
8289835|eng-30-07508996-n
8283884|eng-30-07508996-n
80253|eng-30-07509131-n
89209|eng-30-07509131-n
79581|eng-30-07509325-n
80253|eng-30-07509325-n
97665|eng-30-07509996-n
52200|eng-30-07509996-n
8307083|eng-30-07510348-n
8307080|eng-30-07510348-n
8311225|eng-30-07510625-n
8311226|eng-30-07510625-n
8299362|eng-30-07511733-n
8299363|eng-30-07511733-n
8286245|eng-30-07511906-n
8292329|eng-30-07511906-n
8294211|eng-30-07515328-n
8294215|eng-30-07515328-n
8294212|eng-30-07515328-n
8294217|eng-30-07515328-n
8302162|eng-30-07515560-n
8302163|eng-30-07515560-n
8302164|eng-30-07515560-n
8294212|eng-30-07515790-n
8302163|eng-30-07515790-n
8284997|eng-30-07516354-n
8284998|eng-30-07516354-n
8284996|eng-30-07516997-n
8284999|eng-30-07516997-n
8301407|eng-30-07519040-n
8301410|eng-30-07519040-n
8285669|eng-30-07519253-n
8285670|eng-30-07519253-n
8293702|eng-30-07519773-n
80370|eng-30-07519773-n
8290256|eng-30-07520112-n
91075|eng-30-07520112-n
76656|eng-30-07520612-n
82600|eng-30-07520612-n
49805|eng-30-07521674-n
98511|eng-30-07521674-n
8290257|eng-30-07522043-n
8290259|eng-30-07522043-n
8290260|eng-30-07522043-n
8285686|eng-30-07522729-n
49810|eng-30-07522729-n
8285687|eng-30-07522729-n
78183|eng-30-07522729-n
8285689|eng-30-07522729-n
78271|eng-30-07522729-n
8285688|eng-30-07522729-n
72355|eng-30-07522729-n
8285686|eng-30-07523180-n
8285687|eng-30-07523180-n
8285689|eng-30-07523180-n
8287301|eng-30-07523485-n
8287305|eng-30-07523485-n
8303433|eng-30-07523905-n
8285671|eng-30-07523905-n
8303435|eng-30-07523905-n
8285672|eng-30-07523905-n
89127|eng-30-07524242-n
92849|eng-30-07524242-n
89127|eng-30-07524529-n
8285673|eng-30-07524529-n
91758|eng-30-07524529-n
98511|eng-30-07524529-n
8304169|eng-30-07524529-n
8304166|eng-30-07524760-n
8304168|eng-30-07524760-n
8304166|eng-30-07525057-n
97406|eng-30-07525057-n
8282681|eng-30-07525057-n
97407|eng-30-07525057-n
8304168|eng-30-07525057-n
72204|eng-30-07525555-n
98511|eng-30-07525555-n
8303429|eng-30-07525760-n
8303428|eng-30-07525760-n
8290538|eng-30-07526182-n
8290539|eng-30-07526182-n
91027|eng-30-07526757-n
8285374|eng-30-07526757-n
97715|eng-30-07526757-n
8303838|eng-30-07526757-n
84606|eng-30-07526757-n
8285413|eng-30-07526757-n
8303834|eng-30-07527167-n
8285413|eng-30-07527167-n
8285413|eng-30-07527352-n
8312329|eng-30-07527352-n
8303834|eng-30-07527352-n
8290457|eng-30-07527352-n
97406|eng-30-07528212-n
71718|eng-30-07528212-n
8312330|eng-30-07529245-n
8290457|eng-30-07529245-n
8290457|eng-30-07530478-n
8285374|eng-30-07530478-n
8285413|eng-30-07530478-n
8312329|eng-30-07530478-n
8286175|eng-30-07530866-n
66465|eng-30-07530866-n
8286247|eng-30-07530866-n
50289|eng-30-07530866-n
8286174|eng-30-07530866-n
97714|eng-30-07531105-n
97715|eng-30-07531105-n
87408|eng-30-07531713-n
87416|eng-30-07531713-n
8284857|eng-30-07532440-n
8286260|eng-30-07532440-n
8285753|eng-30-07533877-n
8286287|eng-30-07533877-n
63438|eng-30-07534700-n
8297521|eng-30-07534700-n
63442|eng-30-07534700-n
8297522|eng-30-07534700-n
8297524|eng-30-07534700-n
90717|eng-30-07534700-n
8297526|eng-30-07535670-n
8297527|eng-30-07535670-n
8297521|eng-30-07536074-n
8297522|eng-30-07536074-n
8297526|eng-30-07536074-n
8297523|eng-30-07536074-n
8297527|eng-30-07536074-n
8297524|eng-30-07536074-n
63438|eng-30-07536870-n
8297521|eng-30-07536870-n
63442|eng-30-07536870-n
8297522|eng-30-07536870-n
8297526|eng-30-07536870-n
79575|eng-30-07536870-n
8297524|eng-30-07536870-n
90717|eng-30-07536870-n
74154|eng-30-07536870-n
8297523|eng-30-07536870-n
8297527|eng-30-07536870-n
68242|eng-30-07538395-n
8286279|eng-30-07538395-n
72971|eng-30-07538395-n
8286259|eng-30-07538395-n
81027|eng-30-07538395-n
8308473|eng-30-07538395-n
81109|eng-30-07538395-n
8286260|eng-30-07538395-n
98687|eng-30-07538674-n
93460|eng-30-07538674-n
53880|eng-30-07539790-n
53875|eng-30-07539790-n
53883|eng-30-07539790-n
8299362|eng-30-07541053-n
8299363|eng-30-07541053-n
96032|eng-30-07541760-n
99509|eng-30-07541760-n
8286259|eng-30-07541923-n
8286258|eng-30-07541923-n
71195|eng-30-07544647-n
8300793|eng-30-07544647-n
8303227|eng-30-07544647-n
93675|eng-30-07544647-n
8302742|eng-30-07546465-n
8302743|eng-30-07546465-n
8302235|eng-30-07547064-n
8302234|eng-30-07547064-n
8282867|eng-30-07548567-n
8282866|eng-30-07548567-n
91005|eng-30-07548978-n
99962|eng-30-07548978-n
73016|eng-30-07549716-n
8364700|eng-30-07549716-n
59878|eng-30-07550666-n
8294543|eng-30-07550666-n
99693|eng-30-07550666-n
8294544|eng-30-07550666-n
8315538|eng-30-07550666-n
99700|eng-30-07550666-n
8294545|eng-30-07550666-n
99723|eng-30-07550666-n
8294553|eng-30-07550666-n
89029|eng-30-07550666-n
85274|eng-30-07551052-n
96751|eng-30-07551052-n
8286924|eng-30-07552087-n
8296698|eng-30-07552087-n
8286926|eng-30-07552087-n
8286921|eng-30-07552087-n
8286925|eng-30-07552087-n
8288541|eng-30-07552252-n
81109|eng-30-07552252-n
8286260|eng-30-07552252-n
51258|eng-30-07552252-n
8286924|eng-30-07552367-n
8296698|eng-30-07552367-n
8286926|eng-30-07552367-n
8286921|eng-30-07552367-n
8286925|eng-30-07552367-n
62237|eng-30-07552549-n
84961|eng-30-07552549-n
8292968|eng-30-07552549-n
8312523|eng-30-07552549-n
8312522|eng-30-07552549-n
84961|eng-30-07552729-n
8292968|eng-30-07552729-n
8286931|eng-30-07552729-n
8286924|eng-30-07552729-n
8296698|eng-30-07552729-n
8312524|eng-30-07552729-n
99730|eng-30-07552729-n
8286926|eng-30-07552729-n
8286921|eng-30-07552729-n
8286925|eng-30-07552729-n
8286930|eng-30-07552729-n
73646|eng-30-07553016-n
8292968|eng-30-07553016-n
8309308|eng-30-07554758-n
8287728|eng-30-07554758-n
8291304|eng-30-07554758-n
8169206|eng-30-07554758-n
8291484|eng-30-07555014-n
8291378|eng-30-07555014-n
8291766|eng-30-07555184-n
8291112|eng-30-07555184-n
8291109|eng-30-07555184-n
8291111|eng-30-07555184-n
8291766|eng-30-07555402-n
8293199|eng-30-07555402-n
8291112|eng-30-07555402-n
8291109|eng-30-07555402-n
8294414|eng-30-07556637-n
8178170|eng-30-07556637-n
80700|eng-30-07557165-n
52817|eng-30-07557165-n
8294407|eng-30-07560652-n
8294409|eng-30-07560652-n
8294407|eng-30-07565259-n
8294409|eng-30-07565259-n
65136|eng-30-07575076-n
73680|eng-30-07575076-n
73680|eng-30-07575726-n
65136|eng-30-07575726-n
48582|eng-30-07578093-n
8284558|eng-30-07578093-n
8293660|eng-30-07578879-n
8293659|eng-30-07578879-n
58600|eng-30-07579076-n
8293659|eng-30-07579076-n
65109|eng-30-07579076-n
8293660|eng-30-07579076-n
89314|eng-30-07596684-n
89381|eng-30-07596684-n
8155926|eng-30-07597365-n
8367606|eng-30-07597365-n
8285820|eng-30-07597365-n
8288568|eng-30-07609840-n
8288571|eng-30-07609840-n
8288570|eng-30-07609840-n
8288569|eng-30-07609840-n
49413|eng-30-07628870-n
77200|eng-30-07628870-n
8284917|eng-30-07648267-n
8284919|eng-30-07648267-n
8284918|eng-30-07648267-n
8284920|eng-30-07648267-n
8296886|eng-30-07654667-n
8299093|eng-30-07654667-n
8297219|eng-30-07654886-n
8297218|eng-30-07654886-n
48854|eng-30-07655505-n
65396|eng-30-07655505-n
8223820|eng-30-07660800-n
8223821|eng-30-07660800-n
8223174|eng-30-07666521-n
8223175|eng-30-07666521-n
50182|eng-30-07666733-n
76262|eng-30-07666733-n
8168087|eng-30-07674508-n
8168088|eng-30-07674508-n
8181716|eng-30-07674508-n
8181717|eng-30-07674508-n
8299825|eng-30-07680932-n
8299826|eng-30-07680932-n
8299827|eng-30-07680932-n
8318324|eng-30-07680932-n
8318325|eng-30-07680932-n
63127|eng-30-07704428-n
99028|eng-30-07704428-n
8296451|eng-30-07713074-n
8296452|eng-30-07713074-n
8314769|eng-30-07719213-n
8314768|eng-30-07719213-n
8307892|eng-30-07719839-n
8307893|eng-30-07719839-n
8297554|eng-30-07737745-n
8297553|eng-30-07737745-n
65309|eng-30-07738353-n
75197|eng-30-07738353-n
8316564|eng-30-07780627-n
8316563|eng-30-07780627-n
8312355|eng-30-07787715-n
8312352|eng-30-07787715-n
63127|eng-30-07802863-n
99028|eng-30-07802863-n
8294209|eng-30-07808675-n
8294207|eng-30-07808675-n
8294208|eng-30-07808675-n
47881|eng-30-07809368-n
8283895|eng-30-07809368-n
8283897|eng-30-07809368-n
53475|eng-30-07809368-n
97659|eng-30-07809368-n
8318284|eng-30-07811416-n
8318286|eng-30-07811416-n
77821|eng-30-07873807-n
78149|eng-30-07873807-n
8154918|eng-30-07884567-n
8191591|eng-30-07884567-n
8318357|eng-30-07903208-n
8318355|eng-30-07903208-n
96313|eng-30-07903208-n
99299|eng-30-07903208-n
8318354|eng-30-07903208-n
46507|eng-30-07908411-n
77318|eng-30-07908411-n
89936|eng-30-07927512-n
8198602|eng-30-07927512-n
8231499|eng-30-07935878-n
92082|eng-30-07935878-n
89936|eng-30-07936548-n
8198602|eng-30-07936548-n
8314370|eng-30-07937203-n
8314368|eng-30-07937203-n
8283166|eng-30-07939382-n
8292179|eng-30-07939382-n
8289175|eng-30-07939382-n
8292180|eng-30-07939382-n
8227129|eng-30-07944050-n
69922|eng-30-07944050-n
8302893|eng-30-07949463-n
8302894|eng-30-07949463-n
64267|eng-30-07951464-n
98898|eng-30-07951464-n
8307370|eng-30-07954441-n
8307368|eng-30-07954441-n
88271|eng-30-07959016-n
97230|eng-30-07959016-n
8293746|eng-30-07959943-n
89248|eng-30-07959943-n
8284523|eng-30-07959943-n
92481|eng-30-07959943-n
8293746|eng-30-07960384-n
8284523|eng-30-07960384-n
8298006|eng-30-07960769-n
8287542|eng-30-07960769-n
90209|eng-30-07960769-n
8310221|eng-30-07960769-n
8293755|eng-30-07961016-n
8293756|eng-30-07961016-n
8298881|eng-30-07961480-n
8283073|eng-30-07961480-n
8298897|eng-30-07961480-n
8283072|eng-30-07961480-n
8301936|eng-30-07963987-n
8301938|eng-30-07963987-n
8301935|eng-30-07963987-n
8301937|eng-30-07963987-n
54582|eng-30-07969695-n
8290482|eng-30-07969695-n
63646|eng-30-07969695-n
78378|eng-30-07969695-n
86511|eng-30-07969695-n
8300701|eng-30-07969695-n
86512|eng-30-07969695-n
8300702|eng-30-07969695-n
90278|eng-30-07969695-n
8290483|eng-30-07969695-n
54582|eng-30-07970721-n
8290482|eng-30-07970721-n
63646|eng-30-07970721-n
86511|eng-30-07970721-n
8300701|eng-30-07970721-n
86512|eng-30-07970721-n
8300702|eng-30-07970721-n
8307692|eng-30-07972674-n
8307693|eng-30-07972674-n
8298699|eng-30-07973241-n
8298698|eng-30-07973241-n
8206195|eng-30-07974025-n
8206192|eng-30-07974025-n
8315150|eng-30-07974025-n
8315149|eng-30-07974025-n
8298531|eng-30-07975026-n
8298796|eng-30-07975026-n
8291617|eng-30-07976596-n
8291616|eng-30-07976596-n
48395|eng-30-07978423-n
69868|eng-30-07978423-n
8367731|eng-30-07986066-n
94291|eng-30-07986066-n
8269031|eng-30-07986066-n
8316512|eng-30-07986066-n
8316481|eng-30-07986982-n
8269032|eng-30-07986982-n
8287559|eng-30-07991169-n
8287560|eng-30-07991169-n
8287559|eng-30-07994555-n
8287560|eng-30-07994555-n
8292466|eng-30-07996689-n
8292465|eng-30-07996689-n
54582|eng-30-07997703-n
8297411|eng-30-07997703-n
8297416|eng-30-07997703-n
85346|eng-30-07997703-n
8297417|eng-30-07997703-n
8312667|eng-30-07997703-n
89248|eng-30-07997703-n
8284523|eng-30-07997703-n
8297412|eng-30-07997703-n
8297415|eng-30-07997703-n
8314724|eng-30-07997703-n
8314728|eng-30-07997703-n
97098|eng-30-07997703-n
8297413|eng-30-07997703-n
8314725|eng-30-07997703-n
8314729|eng-30-07997703-n
75290|eng-30-08008017-n
8307368|eng-30-08008017-n
8307373|eng-30-08008017-n
8299918|eng-30-08008017-n
8307374|eng-30-08008017-n
98801|eng-30-08008017-n
8303874|eng-30-08008017-n
8190187|eng-30-08044676-n
8190186|eng-30-08044676-n
54566|eng-30-08049401-n
8284021|eng-30-08049401-n
100388|eng-30-08049401-n
8291912|eng-30-08049401-n
8298766|eng-30-08050678-n
8282628|eng-30-08050678-n
8295022|eng-30-08053576-n
8295030|eng-30-08053576-n
8295023|eng-30-08053576-n
8316839|eng-30-08053576-n
8295031|eng-30-08053576-n
8295024|eng-30-08053576-n
8285779|eng-30-08054417-n
8285781|eng-30-08054417-n
8169902|eng-30-08054417-n
8285782|eng-30-08054417-n
8292627|eng-30-08056471-n
8292626|eng-30-08056471-n
8298128|eng-30-08056601-n
8298129|eng-30-08056601-n
8290459|eng-30-08058098-n
8290461|eng-30-08058098-n
8292079|eng-30-08058098-n
8292081|eng-30-08058098-n
8290460|eng-30-08058098-n
8292080|eng-30-08058098-n
8292079|eng-30-08059870-n
78870|eng-30-08059870-n
8292080|eng-30-08059870-n
59416|eng-30-08059870-n
8295528|eng-30-08060446-n
8295529|eng-30-08060446-n
8317955|eng-30-08062623-n
8317956|eng-30-08062623-n
8318196|eng-30-08070465-n
8318198|eng-30-08070465-n
8318199|eng-30-08070465-n
8318197|eng-30-08070465-n
8322115|eng-30-08073130-n
8322116|eng-30-08073130-n
8322117|eng-30-08073130-n
8322118|eng-30-08073130-n
8322679|eng-30-08073243-n
8322680|eng-30-08073243-n
8322681|eng-30-08073243-n
50172|eng-30-08075388-n
99037|eng-30-08075388-n
8190771|eng-30-08077292-n
8190772|eng-30-08077292-n
53955|eng-30-08078020-n
59416|eng-30-08078020-n
8364406|eng-30-08081668-n
8364407|eng-30-08081668-n
8364408|eng-30-08081668-n
8298489|eng-30-08081668-n
8317143|eng-30-08081668-n
95980|eng-30-08081668-n
8288472|eng-30-08081668-n
8296752|eng-30-08094013-n
8296753|eng-30-08094013-n
8295325|eng-30-08095647-n
8295327|eng-30-08095647-n
57267|eng-30-08102402-n
86541|eng-30-08102402-n
8314724|eng-30-08110373-n
8314728|eng-30-08110373-n
8314725|eng-30-08110373-n
8314729|eng-30-08110373-n
8226964|eng-30-08114152-n
8226965|eng-30-08114152-n
8305535|eng-30-08114861-n
8305536|eng-30-08114861-n
8305537|eng-30-08114861-n
8282884|eng-30-08128964-n
8282885|eng-30-08128964-n
8300873|eng-30-08149781-n
8300874|eng-30-08149781-n
8290617|eng-30-08152787-n
8290622|eng-30-08152787-n
8290623|eng-30-08152787-n
8290618|eng-30-08152787-n
66817|eng-30-08163273-n
8300353|eng-30-08163273-n
97939|eng-30-08163273-n
8300354|eng-30-08163273-n
8282625|eng-30-08164585-n
8282626|eng-30-08164585-n
8316744|eng-30-08164585-n
8282627|eng-30-08164585-n
8316745|eng-30-08164585-n
8310264|eng-30-08166318-n
8310265|eng-30-08166318-n
70865|eng-30-08166552-n
71488|eng-30-08166552-n
8287431|eng-30-08170686-n
51843|eng-30-08170686-n
8309537|eng-30-08179879-n
8309538|eng-30-08179879-n
67492|eng-30-08180190-n
70034|eng-30-08180190-n
8201809|eng-30-08180639-n
83863|eng-30-08180639-n
8281668|eng-30-08182379-n
8283855|eng-30-08182379-n
8292858|eng-30-08182716-n
8283855|eng-30-08182716-n
86591|eng-30-08184217-n
8283856|eng-30-08184217-n
